កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,ចំណោម (Chamnaom)%010203,រោងគោចុង (Roung Kou Chong)%01020308
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,ចំណោម (Chamnaom)%010203,ពាមរោងគោ (Peam Roung Kou)%01020309
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,ចំណោម (Chamnaom)%010203,តាសល់ (Ta Sal)%01020310
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,ចំណោម (Chamnaom)%010203,ជួរខ្ចាស់ (Chuor Khchas)%01020311
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,ចំណោម (Chamnaom)%010203,បឹងត្រស់ (Boeng Tras)%01020312
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,ចំណោម (Chamnaom)%010203,ដងត្រាង (Dang Trang)%01020313
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,ចំណោម (Chamnaom)%010203,ស្រែព្រៃ (Srae Prey)%01020314
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,ចំណោម (Chamnaom)%010203,បុស្បទន្លាប់ (Bos Tonloab)%01020315
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,ចំណោម (Chamnaom)%010203,តាប៊ុន (Ta Bun)%01020316
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,ចំណោម (Chamnaom)%010203,គោកពន្លៃ (Kouk Ponley)%01020317
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,ចំណោម (Chamnaom)%010203,សាយសាម៉ន (Say Samon)%01020318
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,គោកបល្ល័ង្គ (Kouk Ballangk)%010204
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,គោកបល្ល័ង្គ (Kouk Ballangk)%010204,គោកបល្ល័ង្ក (Kouk Ballangk)%01020401
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,គោកបល្ល័ង្គ (Kouk Ballangk)%010204,តាអន (Ta An)%01020402
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,គោកបល្ល័ង្គ (Kouk Ballangk)%010204,ប្រឡាយជ្រៃ (Pralay Chrey)%01020403
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,គោកបល្ល័ង្គ (Kouk Ballangk)%010204,ជើងចាប (Cheung Chab)%01020404
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,គោកបល្ល័ង្គ (Kouk Ballangk)%010204,ផាត់សណ្ដោង (Phat Sandaong)%01020405
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,គោកបល្ល័ង្គ (Kouk Ballangk)%010204,ចារថ្មី (Char Thmei)%01020406
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,គោកបល្ល័ង្គ (Kouk Ballangk)%010204,ផ្អាវថ្មី (Ph'av Thmei)%01020407
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,គោកបល្ល័ង្គ (Kouk Ballangk)%010204,តាសល់ (Ta Sal)%01020408
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,គយម៉ែង (Koy Maeng)%010205
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,គយម៉ែង (Koy Maeng)%010205,គយម៉ែង (Koy Maeng)%01020501
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,គយម៉ែង (Koy Maeng)%010205,ស្ដីលើ (Sdei Leu)%01020502
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,គយម៉ែង (Koy Maeng)%010205,ផ្លូវសៀម (Phlov Siem)%01020503
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,គយម៉ែង (Koy Maeng)%010205,តានង (Ta Nong)%01020504
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,គយម៉ែង (Koy Maeng)%010205,អង្ករខ្មៅ (Angkar Khmau)%01020505
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,គយម៉ែង (Koy Maeng)%010205,កសាងថ្មី (Kasang Thmei)%01020506
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,គយម៉ែង (Koy Maeng)%010205,ស្ទឹងចាស់ (Stueng Chas)%01020507
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,គយម៉ែង (Koy Maeng)%010205,ស្ដីក្រោម (Sdei Kraom)%01020508
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,អូរប្រាសាទ (Ou Prasat)%010206
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,អូរប្រាសាទ (Ou Prasat)%010206,ភ្នំធំត្បូង (Phnum Thum Tboung)%01020601
