Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,_version:1,_order:2001
8edff8dc-4af6-5d0f-bf1d-8e349c7a1b15,,ACT-RHD:q_adherence_estimage,Adherence Estimage,,,Question,Numeric,,,
4313005d-d5b2-5d20-bf33-39aab1bf90c0,,ACT-RHD:q_adherence_estimate_based_on,Adherence Estimate Based On,,,Question,Coded,Pill count; Patient report; Calendar; 5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,
82976c2a-61b0-5777-9c53-0535b0892f9c,,ACT-RHD:q_oral_adherence_dosing_oral_adherence,Dosing (Oral Adherence),,,Question,Coded,Once a day; Twice a day; 5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,
3fd2d82e-c664-5d77-b151-daf328e77bd9,,ACT-RHD:q_oral_adherence_other_details_oral_adherence,Other Details (Oral Adherence),,,Question,Text,,,
cd03af00-de81-5c08-9a02-92f95c00e1ce,,ACT-RHD:q_prescription_duration,Prescription Duration,,,Question,Coded,1 month; 3 months; 6 months; 12 months,,
f1343ee0-b1ed-5145-949e-dba989f81cf7,,ACT-RHD:q_tablets_given_prescribed,Tablets Given/Prescribed,,,Question,Numeric,,,
75cd7e15-5f05-58d1-acb1-4a046eb1b437,,ACT-RHD:q_weeks_in_reporting_period,Weeks in Reporting Period,,,Question,Numeric,,,
